,median_house_value
12290,237500.0
12291,354200.0
12292,234600.0
12293,145900.0
12294,189100.0
12295,284900.0
12296,94700.0
12297,173500.0
12298,70400.0
12299,161100.0
12300,112500.0
12301,192300.0
12302,177500.0
12303,162500.0
12304,436600.0
12305,476400.0
12306,108300.0
12307,136500.0
12308,53800.0
12309,145800.0
12310,350000.0
12311,49600.0
12312,286600.0
12313,112500.0
12314,61200.0
12315,75000.0
12316,136100.0
12317,131900.0
12318,287200.0
12319,254500.0
12320,182700.0
12321,281200.0
12322,500001.0
12323,116700.0
12324,102200.0
12325,178900.0
12326,330100.0
12327,158800.0
12328,146800.0
12329,64900.0
12330,294100.0
12331,395100.0
12332,104600.0
12333,100900.0
12334,164600.0
12335,210700.0
12336,187500.0
12337,293500.0
12338,342800.0
12339,204200.0
12340,177800.0
12341,139200.0
12342,229800.0
12343,81500.0
12344,500001.0
12345,218000.0
12346,224200.0
12347,228100.0
12348,225000.0
12349,183900.0
12350,156700.0
12351,329500.0
12352,168300.0
12353,247200.0
12354,125300.0
12355,70200.0
12356,196100.0
12357,207200.0
12358,500001.0
12359,162100.0
12360,340800.0
12361,225000.0
12362,230500.0
12363,243300.0
12364,261100.0
12365,158700.0
12366,104800.0
12367,100800.0
12368,137500.0
12369,182500.0
12370,87500.0
12371,62700.0
12372,83900.0
12373,59300.0
12374,96200.0
12375,350000.0
12376,332800.0
12377,87800.0
12378,82500.0
12379,53900.0
12380,93800.0
12381,144300.0
12382,154700.0
12383,158800.0
12384,58800.0
12385,165800.0
12386,139400.0
12387,107500.0
12388,107200.0
12389,353300.0
12390,129400.0
12391,113100.0
12392,345300.0
12393,234600.0
12394,112200.0
12395,135800.0
12396,325000.0
12397,77700.0
12398,111800.0
12399,135000.0
12400,235100.0
12401,148600.0
12402,262500.0
12403,148200.0
12404,255100.0
12405,323100.0
12406,69000.0
12407,115100.0
12408,126200.0
12409,88300.0
12410,227100.0
12411,250000.0
12412,91900.0
12413,185500.0
12414,118800.0
12415,66100.0
12416,162800.0
12417,80900.0
12418,315500.0
12419,160200.0
12420,500001.0
12421,72900.0
12422,261500.0
12423,136400.0
12424,101800.0
12425,364800.0
12426,264900.0
12427,168900.0
12428,307000.0
12429,66800.0
12430,263300.0
12431,364700.0
12432,93400.0
12433,186900.0
12434,214600.0
12435,300000.0
12436,135700.0
12437,170200.0
12438,160400.0
12439,129900.0
12440,189000.0
12441,221900.0
12442,154400.0
12443,155700.0
12444,450000.0
12445,72500.0
12446,63600.0
12447,500001.0
12448,208600.0
12449,118800.0
12450,141000.0
12451,335400.0
12452,104400.0
12453,56700.0
12454,168800.0
12455,332400.0
12456,220200.0
12457,500001.0
12458,313000.0
12459,107600.0
12460,161700.0
12461,473400.0
12462,39400.0
12463,170000.0
12464,240900.0
12465,194200.0
12466,84000.0
12467,500001.0
12468,121900.0
12469,236500.0
12470,170200.0
12471,166300.0
12472,167000.0
12473,90600.0
12474,160300.0
12475,220000.0
12476,204300.0
12477,335900.0
12478,166700.0
12479,203300.0
12480,242500.0
12481,175000.0
12482,217200.0
12483,275600.0
12484,47500.0
12485,240300.0
12486,232600.0
12487,348500.0
12488,157600.0
12489,401800.0
12490,156500.0
12491,99300.0
12492,92500.0
12493,51300.0
12494,106600.0
12495,215000.0
12496,145000.0
12497,247200.0
12498,268800.0
12499,77100.0
12500,159400.0
12501,143200.0
12502,179500.0
12503,107900.0
12504,95200.0
12505,500001.0
12506,165300.0
12507,362200.0
12508,431800.0
12509,88800.0
12510,206900.0
12511,182600.0
12512,185100.0
12513,263600.0
12514,171100.0
12515,69700.0
12516,115700.0
12517,179100.0
12518,400000.0
12519,158500.0
12520,134200.0
12521,243500.0
12522,165500.0
12523,161700.0
12524,128100.0
12525,152300.0
12526,227400.0
12527,105000.0
12528,268300.0
12529,285000.0
12530,269600.0
12531,492000.0
12532,260100.0
12533,146800.0
12534,73000.0
12535,60800.0
12536,86900.0
12537,413700.0
12538,223600.0
12539,254400.0
12540,74000.0
12541,125500.0
12542,172400.0
12543,387900.0
12544,287500.0
12545,139600.0
12546,45000.0
12547,263900.0
12548,263500.0
12549,312200.0
12550,167400.0
12551,117000.0
12552,193600.0
12553,206100.0
12554,148800.0
12555,270100.0
12556,178100.0
12557,228600.0
12558,216900.0
12559,93500.0
12560,132000.0
12561,170100.0
12562,235000.0
12563,358100.0
12564,84400.0
12565,266700.0
12566,131300.0
12567,88200.0
12568,136000.0
12569,59200.0
12570,172100.0
12571,61400.0
12572,108300.0
12573,178100.0
12574,250000.0
12575,169200.0
12576,54900.0
12577,277000.0
12578,500001.0
12579,231300.0
12580,249000.0
12581,221200.0
12582,240800.0
12583,280400.0
12584,175700.0
12585,350000.0
12586,163400.0
12587,152000.0
12588,100000.0
12589,102600.0
12590,168800.0
12591,213800.0
12592,138900.0
12593,443900.0
12594,126500.0
12595,78300.0
12596,130700.0
12597,231900.0
12598,364000.0
12599,500001.0
12600,90600.0
12601,56200.0
12602,162000.0
12603,66400.0
12604,100000.0
12605,166700.0
12606,224900.0
12607,158600.0
12608,112500.0
12609,89700.0
12610,156900.0
12611,280600.0
12612,132600.0
12613,115600.0
12614,195200.0
12615,122500.0
12616,121300.0
12617,300300.0
12618,273500.0
12619,85700.0
12620,230900.0
12621,139600.0
12622,350700.0
12623,158300.0
12624,101100.0
12625,500001.0
12626,142500.0
12627,234900.0
12628,95600.0
12629,179800.0
12630,115000.0
12631,141200.0
12632,154200.0
12633,246900.0
12634,237500.0
12635,258500.0
12636,101100.0
12637,73600.0
12638,220500.0
12639,190300.0
12640,372900.0
12641,202700.0
12642,238500.0
12643,97000.0
12644,333300.0
12645,174800.0
12646,500001.0
12647,236200.0
12648,166400.0
12649,294300.0
12650,150000.0
12651,350000.0
12652,250000.0
12653,81300.0
12654,272300.0
12655,133200.0
12656,353800.0
12657,271100.0
12658,500001.0
12659,500001.0
12660,223500.0
12661,322600.0
12662,250000.0
12663,184800.0
12664,226300.0
12665,148600.0
12666,225000.0
12667,61600.0
12668,120300.0
12669,275000.0
12670,255600.0
12671,122600.0
12672,92900.0
12673,60500.0
12674,95800.0
12675,166700.0
12676,144500.0
12677,175000.0
12678,444000.0
12679,135600.0
12680,159400.0
12681,128900.0
12682,62500.0
12683,276400.0
12684,121100.0
12685,55800.0
12686,500001.0
12687,143800.0
12688,168800.0
12689,133000.0
12690,272300.0
12691,108100.0
12692,500001.0
12693,311100.0
12694,70100.0
12695,144900.0
12696,276000.0
12697,221000.0
12698,234800.0
12699,238600.0
12700,411300.0
12701,139200.0
12702,500001.0
12703,209100.0
12704,275900.0
12705,130800.0
12706,119400.0
12707,305000.0
12708,93400.0
12709,103400.0
12710,187200.0
12711,59600.0
12712,94700.0
12713,250000.0
12714,162700.0
12715,101400.0
12716,248200.0
12717,296600.0
12718,405100.0
12719,174400.0
12720,127700.0
12721,143800.0
12722,380300.0
12723,500001.0
12724,434700.0
12725,277000.0
12726,93300.0
12727,132700.0
12728,173300.0
12729,96200.0
12730,147900.0
12731,224400.0
12732,160600.0
12733,129700.0
12734,142500.0
12735,340300.0
12736,281300.0
12737,305800.0
12738,204700.0
12739,352700.0
12740,304700.0
12741,315600.0
12742,168900.0
12743,185500.0
12744,104200.0
12745,414800.0
12746,195300.0
12747,233000.0
12748,489600.0
12749,52800.0
12750,272500.0
12751,422400.0
12752,187300.0
12753,424600.0
12754,143800.0
12755,118500.0
12756,193800.0
12757,48900.0
12758,53500.0
12759,90200.0
12760,162500.0
12761,277400.0
12762,267400.0
12763,208800.0
12764,83100.0
12765,137900.0
12766,103600.0
12767,61200.0
12768,476900.0
12769,160000.0
12770,134700.0
12771,192200.0
12772,111300.0
12773,369100.0
12774,67500.0
12775,150000.0
12776,236700.0
12777,228000.0
12778,58200.0
12779,220900.0
12780,157500.0
12781,50700.0
12782,226000.0
12783,165500.0
12784,163900.0
12785,441700.0
12786,82800.0
12787,147700.0
12788,203200.0
12789,191000.0
12790,232500.0
12791,500001.0
12792,289100.0
12793,207200.0
12794,159100.0
12795,157000.0
12796,233500.0
12797,258200.0
12798,219900.0
12799,226000.0
12800,158700.0
12801,228100.0
12802,150000.0
12803,131600.0
12804,257100.0
12805,259400.0
12806,500001.0
12807,121900.0
12808,48300.0
12809,78200.0
12810,320900.0
12811,366100.0
12812,500001.0
12813,114800.0
12814,87500.0
12815,159600.0
12816,197200.0
12817,170300.0
12818,202000.0
12819,319700.0
12820,220800.0
12821,500001.0
12822,288200.0
12823,253800.0
12824,139700.0
12825,435900.0
12826,259800.0
12827,189800.0
12828,468800.0
12829,139500.0
12830,350000.0
12831,176400.0
12832,171300.0
12833,262100.0
12834,117000.0
12835,183000.0
12836,75000.0
12837,112500.0
12838,190400.0
12839,72400.0
12840,500001.0
12841,176700.0
12842,458300.0
12843,187500.0
12844,224800.0
12845,108200.0
12846,187500.0
12847,484600.0
12848,314100.0
12849,139400.0
12850,392100.0
12851,177300.0
12852,228500.0
12853,472800.0
12854,500001.0
12855,350000.0
12856,282300.0
12857,434500.0
12858,119400.0
12859,166300.0
12860,69300.0
12861,500001.0
12862,327300.0
12863,87900.0
12864,123800.0
12865,112500.0
12866,242500.0
12867,127900.0
12868,101100.0
12869,81500.0
12870,360300.0
12871,161400.0
12872,135700.0
12873,317700.0
12874,74300.0
12875,99300.0
12876,225200.0
12877,132200.0
12878,89400.0
12879,172500.0
12880,278100.0
12881,188700.0
12882,338100.0
12883,366700.0
12884,273200.0
12885,500001.0
12886,118800.0
12887,218300.0
12888,186900.0
12889,139700.0
12890,276100.0
12891,110400.0
12892,457100.0
12893,350800.0
12894,167700.0
12895,68600.0
12896,272400.0
12897,75000.0
12898,137500.0
12899,187800.0
12900,110300.0
12901,218300.0
12902,170800.0
12903,118800.0
12904,81600.0
12905,103100.0
12906,99600.0
12907,368900.0
12908,236800.0
12909,211800.0
12910,355300.0
12911,63900.0
12912,149500.0
12913,364300.0
12914,124600.0
12915,284800.0
12916,128100.0
12917,70200.0
12918,199300.0
12919,240300.0
12920,165000.0
12921,106400.0
12922,239900.0
12923,112500.0
12924,170000.0
12925,71800.0
12926,115000.0
12927,301600.0
12928,270600.0
12929,235100.0
12930,40000.0
12931,200000.0
12932,500001.0
12933,81300.0
12934,52600.0
12935,256300.0
12936,120000.0
12937,116700.0
12938,500001.0
12939,395200.0
12940,200900.0
12941,221100.0
12942,67800.0
12943,169000.0
12944,108300.0
12945,210800.0
12946,432200.0
12947,114900.0
12948,88400.0
12949,155400.0
12950,95600.0
12951,500001.0
12952,163200.0
12953,175300.0
12954,297200.0
12955,253100.0
12956,267800.0
12957,327500.0
12958,269000.0
12959,241700.0
12960,500000.0
12961,500001.0
12962,178900.0
12963,298600.0
12964,78800.0
12965,270500.0
12966,343100.0
12967,55000.0
12968,217400.0
12969,392200.0
12970,466900.0
12971,179900.0
12972,214600.0
12973,443800.0
12974,251400.0
12975,209400.0
12976,278200.0
12977,59200.0
12978,379800.0
12979,114100.0
12980,97800.0
12981,169800.0
12982,67500.0
12983,101900.0
12984,500001.0
12985,397500.0
12986,156900.0
12987,434500.0
12988,174500.0
12989,296100.0
12990,147500.0
12991,246000.0
12992,302100.0
12993,166700.0
12994,132800.0
12995,336900.0
12996,116300.0
12997,70500.0
12998,183600.0
12999,327500.0
13000,300000.0
13001,361900.0
13002,260800.0
13003,54700.0
13004,169200.0
13005,239800.0
13006,247600.0
13007,175000.0
13008,63400.0
13009,227100.0
13010,171100.0
13011,91200.0
13012,236500.0
13013,95000.0
13014,115000.0
13015,337500.0
13016,152800.0
13017,148000.0
13018,49800.0
13019,140300.0
13020,183900.0
13021,178000.0
13022,236500.0
13023,128200.0
13024,112500.0
13025,111200.0
13026,165600.0
13027,185000.0
13028,180500.0
13029,167800.0
13030,263100.0
13031,169200.0
13032,50000.0
13033,115200.0
13034,500001.0
13035,166000.0
13036,181000.0
13037,293500.0
13038,92600.0
13039,279200.0
13040,231800.0
13041,223500.0
13042,179200.0
13043,65200.0
13044,125200.0
13045,251400.0
13046,221200.0
13047,108500.0
13048,97400.0
13049,347700.0
13050,105100.0
13051,230300.0
13052,345400.0
13053,59200.0
13054,265300.0
13055,225000.0
13056,274600.0
13057,220000.0
13058,358000.0
13059,187500.0
13060,181700.0
13061,53000.0
13062,108700.0
13063,129700.0
13064,85900.0
13065,139000.0
13066,216900.0
13067,47500.0
13068,196600.0
13069,372200.0
13070,242800.0
13071,128800.0
13072,100000.0
13073,178600.0
13074,127100.0
13075,127900.0
13076,255200.0
13077,156700.0
13078,265000.0
13079,291700.0
13080,279900.0
13081,102000.0
13082,214800.0
13083,143800.0
13084,112500.0
13085,157700.0
13086,202800.0
13087,213800.0
13088,148300.0
13089,162500.0
13090,110700.0
13091,185400.0
13092,156300.0
13093,135300.0
13094,267200.0
13095,255000.0
13096,223900.0
13097,204600.0
13098,59000.0
13099,500001.0
13100,450000.0
13101,240400.0
13102,162500.0
13103,170300.0
13104,341400.0
13105,129200.0
13106,500001.0
13107,450000.0
13108,237900.0
13109,137500.0
13110,128000.0
13111,32500.0
13112,84900.0
13113,103100.0
13114,78300.0
13115,61800.0
13116,178800.0
13117,227700.0
13118,229100.0
13119,360100.0
13120,129400.0
13121,215800.0
13122,79800.0
13123,192700.0
13124,98300.0
13125,125800.0
13126,106300.0
13127,123300.0
13128,169400.0
13129,190300.0
13130,152900.0
13131,68400.0
13132,117700.0
13133,103800.0
13134,337500.0
13135,130800.0
13136,213100.0
13137,65200.0
13138,62000.0
13139,148100.0
13140,201000.0
13141,160900.0
13142,166700.0
13143,124400.0
13144,127000.0
13145,339500.0
13146,239400.0
13147,356200.0
13148,83700.0
13149,116100.0
13150,133900.0
13151,367100.0
13152,213400.0
13153,123700.0
13154,164600.0
13155,143800.0
13156,171400.0
13157,160000.0
13158,57500.0
13159,500001.0
13160,112500.0
13161,500001.0
13162,119600.0
13163,195100.0
13164,84200.0
13165,130400.0
13166,500001.0
13167,260000.0
13168,273000.0
13169,220700.0
13170,269500.0
13171,147300.0
13172,50600.0
13173,137500.0
13174,97800.0
13175,350000.0
13176,206700.0
13177,157600.0
13178,137800.0
13179,135200.0
13180,297700.0
13181,98700.0
13182,185900.0
13183,187500.0
13184,339600.0
13185,232000.0
13186,135900.0
13187,86400.0
13188,158600.0
13189,118300.0
13190,235600.0
13191,111500.0
13192,225000.0
13193,140300.0
13194,136400.0
13195,86100.0
13196,69400.0
13197,183200.0
13198,218100.0
13199,200000.0
13200,218900.0
13201,69100.0
13202,90400.0
13203,204200.0
13204,190500.0
13205,152300.0
13206,234900.0
13207,187800.0
13208,161500.0
13209,67500.0
13210,123200.0
13211,166700.0
13212,252600.0
13213,247000.0
13214,143400.0
13215,60900.0
13216,239200.0
13217,336200.0
13218,351800.0
13219,279500.0
13220,103100.0
13221,98500.0
13222,88500.0
13223,61100.0
13224,235800.0
13225,500001.0
13226,226900.0
13227,115800.0
13228,90000.0
13229,308700.0
13230,227100.0
13231,247600.0
13232,103400.0
13233,419700.0
13234,83200.0
13235,324400.0
13236,126400.0
13237,160400.0
13238,163300.0
13239,247200.0
13240,199600.0
13241,259300.0
13242,275000.0
13243,178000.0
13244,91300.0
13245,226200.0
13246,229800.0
13247,171200.0
13248,250800.0
13249,85800.0
13250,433300.0
13251,274300.0
13252,500001.0
13253,87500.0
13254,57400.0
13255,135600.0
13256,104700.0
13257,325500.0
13258,437500.0
13259,125000.0
13260,52300.0
13261,52500.0
13262,145200.0
13263,177500.0
13264,93200.0
13265,270000.0
13266,500001.0
13267,123200.0
13268,500001.0
13269,113400.0
13270,159600.0
13271,165600.0
13272,235200.0
13273,262500.0
13274,67000.0
13275,181900.0
13276,69700.0
13277,80100.0
13278,397000.0
13279,139700.0
13280,71800.0
13281,84600.0
13282,207000.0
13283,145800.0
13284,118100.0
13285,174800.0
13286,457400.0
13287,500001.0
13288,229800.0
13289,142500.0
13290,151900.0
13291,500001.0
13292,183800.0
13293,245100.0
13294,425800.0
13295,84700.0
13296,222900.0
13297,179500.0
13298,109300.0
13299,70500.0
13300,351900.0
13301,131300.0
13302,187500.0
13303,209400.0
13304,177500.0
13305,461300.0
13306,400000.0
13307,57900.0
13308,94100.0
13309,150800.0
13310,170700.0
13311,182500.0
13312,129600.0
13313,500001.0
13314,186000.0
13315,233300.0
13316,343100.0
13317,161800.0
13318,182600.0
13319,173900.0
13320,98600.0
13321,162300.0
13322,394400.0
13323,334800.0
13324,42500.0
13325,135300.0
13326,367400.0
13327,202400.0
13328,414700.0
13329,336800.0
13330,217000.0
13331,238600.0
13332,89500.0
13333,416100.0
13334,92200.0
13335,144600.0
13336,134800.0
13337,351600.0
13338,126800.0
13339,137500.0
13340,194300.0
13341,67000.0
13342,184400.0
13343,87500.0
13344,229400.0
13345,216700.0
13346,248700.0
13347,90600.0
13348,131600.0
13349,171200.0
13350,155500.0
13351,129200.0
13352,196900.0
13353,211900.0
13354,200500.0
13355,118800.0
13356,146900.0
13357,183300.0
13358,141700.0
13359,130300.0
13360,266600.0
13361,167800.0
13362,245600.0
13363,380800.0
13364,77200.0
13365,168800.0
13366,107500.0
13367,105200.0
13368,342900.0
13369,168300.0
13370,119000.0
13371,352700.0
13372,152800.0
13373,60000.0
13374,404300.0
13375,280400.0
13376,155000.0
13377,253500.0
13378,134800.0
13379,159700.0
13380,144000.0
13381,350900.0
13382,430100.0
13383,279600.0
13384,500001.0
13385,67500.0
13386,88900.0
13387,500001.0
13388,142200.0
13389,267800.0
13390,190700.0
13391,146600.0
13392,133700.0
13393,77600.0
13394,115600.0
13395,195700.0
13396,113000.0
13397,196900.0
13398,56500.0
13399,154100.0
13400,243800.0
13401,187500.0
13402,247800.0
13403,316200.0
13404,243800.0
13405,113300.0
13406,309300.0
13407,73600.0
13408,143800.0
13409,286900.0
13410,500001.0
13411,126900.0
13412,190800.0
13413,208900.0
13414,173900.0
13415,296200.0
13416,190000.0
13417,90400.0
13418,48500.0
13419,265200.0
13420,72200.0
13421,500001.0
13422,361900.0
13423,500001.0
13424,155600.0
13425,235700.0
13426,185600.0
13427,178100.0
13428,83000.0
13429,49400.0
13430,203700.0
13431,233500.0
13432,204500.0
13433,115400.0
13434,200400.0
13435,247400.0
13436,500001.0
13437,238200.0
13438,83300.0
13439,285400.0
13440,108400.0
13441,207000.0
13442,458300.0
13443,155700.0
13444,262500.0
13445,51800.0
13446,203400.0
13447,500001.0
13448,113400.0
13449,66900.0
13450,186600.0
13451,222200.0
13452,185600.0
13453,500001.0
13454,183800.0
13455,136800.0
13456,250000.0
13457,159700.0
13458,209200.0
13459,249500.0
13460,150000.0
13461,66100.0
13462,361700.0
13463,160100.0
13464,118400.0
13465,89400.0
13466,328900.0
13467,234600.0
13468,446400.0
13469,333000.0
13470,171200.0
13471,140500.0
13472,129200.0
13473,165500.0
13474,137500.0
13475,135500.0
13476,184600.0
13477,144500.0
13478,42700.0
13479,151600.0
13480,268100.0
13481,229400.0
13482,71200.0
13483,150900.0
13484,106500.0
13485,492500.0
13486,67500.0
13487,238700.0
13488,148400.0
13489,229000.0
13490,406200.0
13491,322600.0
13492,178000.0
13493,500001.0
13494,132500.0
13495,122400.0
13496,73000.0
13497,203100.0
13498,182900.0
13499,54600.0
13500,149900.0
13501,263200.0
13502,175000.0
13503,163300.0
13504,181300.0
13505,381700.0
13506,87000.0
13507,500001.0
13508,122300.0
13509,350000.0
13510,118900.0
13511,129700.0
13512,65200.0
13513,282700.0
13514,224200.0
13515,91900.0
13516,207900.0
13517,159900.0
13518,142400.0
13519,162500.0
13520,262500.0
13521,76700.0
13522,450000.0
13523,134400.0
13524,97900.0
13525,243800.0
13526,450400.0
13527,146700.0
13528,151200.0
13529,124100.0
13530,288900.0
13531,326600.0
13532,123200.0
13533,201100.0
13534,403400.0
13535,126400.0
13536,138800.0
13537,100000.0
13538,215200.0
13539,56100.0
13540,188700.0
13541,367100.0
13542,500001.0
13543,238000.0
13544,58000.0
13545,67000.0
13546,243200.0
13547,241900.0
13548,175200.0
13549,235300.0
13550,164200.0
13551,450000.0
13552,191600.0
13553,44400.0
13554,325400.0
13555,342400.0
13556,90300.0
13557,225800.0
13558,500001.0
13559,46600.0
13560,232500.0
13561,103700.0
13562,137500.0
13563,238900.0
13564,388100.0
13565,212600.0
13566,463700.0
13567,281900.0
13568,177500.0
13569,67500.0
13570,226800.0
13571,246300.0
13572,289600.0
13573,139200.0
13574,227700.0
13575,171300.0
13576,371700.0
13577,216100.0
13578,304000.0
13579,288400.0
13580,132600.0
13581,70000.0
13582,81300.0
13583,120000.0
13584,145700.0
13585,233100.0
13586,65000.0
13587,243800.0
13588,161100.0
13589,267000.0
13590,250800.0
13591,113300.0
13592,302200.0
13593,426900.0
13594,208100.0
13595,69400.0
13596,228300.0
13597,251900.0
13598,222800.0
13599,101200.0
13600,85700.0
13601,76600.0
13602,322900.0
13603,238300.0
13604,500001.0
13605,155400.0
13606,270500.0
13607,164400.0
13608,80000.0
13609,218100.0
13610,184700.0
13611,157600.0
13612,152700.0
13613,500001.0
13614,255900.0
13615,218400.0
13616,500001.0
13617,140500.0
13618,197900.0
13619,237300.0
13620,190500.0
13621,158000.0
13622,142800.0
13623,144400.0
13624,355100.0
13625,89700.0
13626,190600.0
13627,440900.0
13628,162700.0
13629,119800.0
13630,109200.0
13631,133000.0
13632,209500.0
13633,151600.0
13634,162500.0
13635,55400.0
13636,162500.0
13637,273800.0
13638,138100.0
13639,147500.0
13640,81900.0
13641,156600.0
13642,212500.0
13643,124600.0
13644,285600.0
13645,233000.0
13646,194200.0
13647,83800.0
13648,274700.0
13649,232800.0
13650,267400.0
13651,54300.0
13652,136300.0
13653,145900.0
13654,87200.0
13655,65500.0
13656,213700.0
13657,142600.0
13658,114200.0
13659,430000.0
13660,70700.0
13661,141600.0
13662,123400.0
13663,189700.0
13664,500001.0
13665,354200.0
13666,202300.0
13667,279100.0
13668,366700.0
13669,208800.0
13670,264300.0
13671,217800.0
13672,87100.0
13673,116800.0
13674,146300.0
13675,105100.0
13676,84400.0
13677,261300.0
13678,276300.0
13679,363800.0
13680,180200.0
13681,197500.0
13682,76300.0
13683,391900.0
13684,46500.0
13685,183900.0
13686,151400.0
13687,43500.0
13688,202100.0
13689,186600.0
13690,154700.0
13691,143200.0
13692,332700.0
13693,158400.0
13694,197900.0
13695,254900.0
13696,414700.0
13697,137500.0
13698,76700.0
13699,500001.0
13700,116900.0
13701,174300.0
13702,133500.0
13703,500001.0
13704,144200.0
13705,162500.0
13706,98300.0
13707,500001.0
13708,337000.0
13709,245500.0
13710,117800.0
13711,232600.0
13712,352100.0
13713,120200.0
13714,187500.0
13715,475000.0
13716,150000.0
13717,325900.0
13718,118700.0
13719,217300.0
13720,14999.0
13721,487500.0
13722,158500.0
13723,185100.0
13724,122200.0
13725,138800.0
13726,100000.0
13727,335500.0
13728,62100.0
13729,279700.0
13730,102500.0
13731,264200.0
13732,325000.0
13733,308100.0
13734,242200.0
13735,307900.0
13736,201800.0
13737,230800.0
13738,133300.0
13739,61800.0
13740,118400.0
13741,267100.0
13742,92600.0
13743,169400.0
13744,201700.0
13745,154200.0
13746,117000.0
13747,233700.0
13748,130000.0
13749,177500.0
13750,92400.0
13751,500001.0
13752,304000.0
13753,152300.0
13754,98900.0
13755,215400.0
13756,295300.0
13757,105100.0
13758,179700.0
13759,70700.0
13760,301100.0
13761,127400.0
13762,340900.0
13763,267700.0
13764,122900.0
13765,150600.0
13766,320700.0
13767,74800.0
13768,177200.0
13769,414300.0
13770,71000.0
13771,187500.0
13772,200000.0
13773,372000.0
13774,393000.0
13775,500000.0
13776,66900.0
13777,68300.0
13778,118800.0
13779,219000.0
13780,128800.0
13781,270900.0
13782,399700.0
13783,85300.0
13784,71300.0
13785,82300.0
13786,230000.0
13787,105600.0
13788,252800.0
13789,250000.0
13790,233800.0
13791,132700.0
13792,171800.0
13793,273700.0
13794,151300.0
13795,314800.0
13796,187800.0
13797,497400.0
13798,496400.0
13799,61500.0
13800,173800.0
13801,202700.0
13802,224700.0
13803,156300.0
13804,500001.0
13805,140300.0
13806,361400.0
13807,384700.0
13808,162900.0
13809,321300.0
13810,166900.0
13811,90600.0
13812,114800.0
13813,200000.0
13814,162100.0
13815,63200.0
13816,134600.0
13817,162500.0
13818,172900.0
13819,230600.0
13820,386400.0
13821,77800.0
13822,105400.0
13823,55000.0
13824,500001.0
13825,249500.0
13826,500001.0
13827,164500.0
13828,93300.0
13829,384500.0
13830,129700.0
13831,382100.0
13832,241000.0
13833,484600.0
13834,252100.0
13835,122500.0
13836,112500.0
13837,83200.0
13838,240200.0
13839,59200.0
13840,244000.0
13841,75700.0
13842,178100.0
13843,102900.0
13844,114100.0
13845,163100.0
13846,239300.0
13847,303800.0
13848,152900.0
13849,126900.0
13850,192200.0
13851,349300.0
13852,474300.0
13853,161500.0
13854,120000.0
13855,291500.0
13856,183500.0
13857,175800.0
13858,264300.0
13859,191700.0
13860,210700.0
13861,441000.0
13862,386000.0
13863,127900.0
13864,32900.0
13865,217300.0
13866,500001.0
13867,133600.0
13868,116300.0
13869,204700.0
13870,268800.0
13871,293800.0
13872,500001.0
13873,71400.0
13874,153400.0
13875,361500.0
13876,65400.0
13877,208100.0
13878,250000.0
13879,46700.0
13880,112500.0
13881,108000.0
13882,162500.0
13883,350000.0
13884,85700.0
13885,150000.0
13886,184100.0
13887,320500.0
13888,164500.0
13889,258300.0
13890,131300.0
13891,176000.0
13892,284700.0
13893,254900.0
13894,255800.0
13895,500001.0
13896,152900.0
13897,71900.0
13898,500001.0
13899,161300.0
13900,82000.0
13901,108300.0
13902,184200.0
13903,500001.0
13904,450000.0
13905,97300.0
13906,166100.0
13907,153800.0
13908,162500.0
13909,81400.0
13910,148300.0
13911,184900.0
13912,130900.0
13913,87500.0
13914,209900.0
13915,457200.0
13916,213100.0
13917,175000.0
13918,174800.0
13919,309500.0
13920,81600.0
13921,271600.0
13922,79800.0
13923,113600.0
13924,104900.0
13925,130100.0
13926,159400.0
13927,218100.0
13928,155400.0
13929,195200.0
13930,109700.0
13931,362500.0
13932,286700.0
13933,210400.0
13934,403000.0
13935,81300.0
13936,74800.0
13937,118300.0
13938,207200.0
13939,196400.0
13940,137500.0
13941,92500.0
13942,270300.0
13943,140700.0
13944,137200.0
13945,286600.0
13946,124500.0
13947,153300.0
13948,500001.0
13949,284900.0
13950,112200.0
13951,100000.0
13952,110700.0
13953,425900.0
13954,142200.0
13955,176100.0
13956,500001.0
13957,218800.0
13958,89200.0
13959,186000.0
13960,260300.0
13961,160600.0
13962,152200.0
13963,248100.0
13964,92400.0
13965,379600.0
13966,500001.0
13967,74000.0
13968,331400.0
13969,79800.0
13970,217900.0
13971,213400.0
13972,193400.0
13973,226500.0
13974,144600.0
13975,200000.0
13976,277800.0
13977,114200.0
13978,258300.0
13979,281300.0
13980,363600.0
13981,231600.0
13982,210600.0
13983,292900.0
13984,70000.0
13985,270600.0
13986,412500.0
13987,277500.0
13988,144800.0
13989,426000.0
13990,187500.0
13991,256300.0
13992,65300.0
13993,137500.0
13994,81500.0
13995,128600.0
13996,410300.0
13997,214500.0
13998,232100.0
13999,190000.0
14000,60300.0
14001,82700.0
14002,138100.0
14003,194100.0
14004,249400.0
14005,500001.0
14006,98900.0
14007,222800.0
14008,399000.0
14009,173200.0
14010,383900.0
14011,215400.0
14012,95100.0
14013,315500.0
14014,392900.0
14015,500001.0
14016,68200.0
14017,317900.0
14018,431400.0
14019,40000.0
14020,366100.0
14021,311200.0
14022,71300.0
14023,206800.0
14024,316300.0
14025,162500.0
14026,115000.0
14027,299300.0
14028,237400.0
14029,85700.0
14030,66000.0
14031,367300.0
14032,217500.0
14033,108000.0
14034,225900.0
14035,239400.0
14036,301600.0
14037,229700.0
14038,277300.0
